image_path,ocr_text,yolo_classes,yolo_confs,topic
dataset/raw/cutlery/cutlery_15.png,ВЫСОКОЕКАЧЕСТВО МОЖНО МЫТЬВ ПОСУДОМОЕЧНОЙМАШИНЕ ИДЕАЛЬНОЕ ПОКРЫТИЕ ЛЕГКО ОЧИЩАЮТСЯ ВРУЧНУЮ,cake;fork;spoon,0.9240;0.7002;0.5421,cutlery
dataset/raw/cutlery/cutlery_16.png,10 ВАp [lL E(оицwое ЗЕРКАЛЬНАЯ ПОЛИРОВКА,mouse;spoon;mouse;spoon,0.9639;0.9258;0.6303;0.5632,cutlery
dataset/raw/cutlery/cutlery_17.png,3xъ ЗЕРКАЛЬНАЯ ПОВЕРХНОСТЬ УДОБНО ДЕРЖАТЬ ВРУКАХ ОСТРЫЕЗУБЦЫ УНИКАЛЬНЫЙДИЗАЙН 9вэ;,knife;knife;scissors;knife;scissors,0.8871;0.8815;0.8502;0.6997;0.6431,cutlery
dataset/raw/cutlery/cutlery_18.png,Cocmaв набора 6 cmonoBыlx пожек 6 чайных пожен 6 вuпок,dining table;spoon;wine glass;wine glass;fork,0.9355;0.8045;0.7471;0.7176;0.6892,cutlery
dataset/raw/cutlery/cutlery_19.webp,ЛЕГКО ОЧИЩАЮТСЯ ВРУЧНУЮ МОЖНО МЫТЬ В ПОСУДОМОЕЧНОЙМАШИНЕ HUME ИЗНОСОСТОЙКИЙ МАТЕРИАЛ НЕРЖАВЕЮЩАЯ СТАЛЬ,fork;fork;spoon,0.8990;0.6147;0.5308,cutlery
dataset/raw/cutlery/cutlery_20.webp,НЕРЖАВЕЮЩАЯ СТАЛЬ ВЫСОКОГО КАЧЕСТВА ПРОИЗВОДСТВО ПАВЛОВСКОГО ЗАВОДА Yen c ЛАЗЕРНАЯ ГРАВИРОВКА )eкuc HE СТИРАЕТСЯ МОЖНО МЫТЬ В П/М МАШИНЕ HE ПОДВЕРЖЕНЫ РЖАВЧИНЕ JeNис,spoon;spoon;fork;spoon,0.9465;0.9167;0.8749;0.8593,cutlery
dataset/raw/cutlery/cutlery_21.webp,ВЫСОКОЕ КАЧЕСТВО ИЗГОТОВЛЕНИЯ Нержавеющая Нож с зубчатым сталь лезвием Обработанные Натуральное края дерево,mouse;scissors;spoon;mouse,0.9405;0.6520;0.6472;0.4447,cutlery
dataset/raw/cutlery/cutlery_22.webp,ПРЕИМУЩЕСТВА He подвержен коррозии Ударопрочный Надёжное крепление Удобно носить € собой,suitcase;bird;knife;snowboard,0.7073;0.4594;0.4521;0.4382,cutlery
dataset/raw/cutlery/cutlery_23.webp,Высококачественная нержавеющая сталь 1 [ ТEN,knife;scissors,0.8158;0.6883,cutlery
dataset/raw/cutlery/cutlery_24.webp,Ае:ко очuщaemcя не рекоменgyеmcя Mыmь в посуgомоечной мaшuне,knife;orange;person;orange;sink,0.9552;0.8567;0.8277;0.7327;0.5902,cutlery
dataset/raw/cutlery/cutlery_25.webp,ШОХРАЯ ЗАTOЧKA ЛЕзвИЯ изготовлвны из нержавеющей стали высокого качества ЗАЩИТА ОтКОРРОЗИИ на ножах специальное защищающее покрытие,,,cutlery
dataset/raw/glasses/glasses_01.jpg,FURLA,person;scissors,0.9402;0.4364,glasses
dataset/raw/glasses/glasses_02.jpg,НВВSЬПIU ПIИ' 415И46E ПИУН;IЫПЫ щиннн SIN AURORA REzL,person;person;tie,0.9045;0.5347;0.4709,glasses
dataset/raw/glasses/glasses_03.jpg,,person,0.8482,glasses
dataset/raw/glasses/glasses_04.jpg,Спal ELEGANCE IN EVERY GLARE GET 20% OFF 'rmmma| [ach Qair & Crufed suth Drcci Cndeuil liahlкнк CamtarЦorduiuiumuv-nrautzulan' #gaнewA1 иимиудтаъншысоч,person;person,0.8280;0.4624,glasses
dataset/raw/glasses/glasses_05.jpg,"Я""ччх (У Чz Uv YOUR upto [ASIERLG SUNGLASSES [DVERTISEENT ON [SIAGRA Layar Fles",scissors,0.3604,glasses
dataset/raw/glasses/glasses_06.jpg,NEW COLLECTION SUNGLASSES Classle Slyle aN Dl'ca Uht Medcrn style Гъгашыт чwнлт4нЕП1АТаНВсаш,person;person,0.5645;0.5092,glasses
dataset/raw/glasses/glasses_07.jpg,,person;person,0.8744;0.7852,glasses
dataset/raw/glasses/glasses_08.jpg,[ИNcr ког iitaо on Jwlow COLLECTION Shuade 'Voнт WUbild m Sljle а7э #ical яооз Вiw,,,glasses
dataset/raw/glasses/glasses_09.jpg,Dior Etsigie,person,0.9469,glasses
dataset/raw/glasses/glasses_10.jpg,'Rlaav StevwGwM (auaiivarhi Sauurv €,,,glasses
dataset/raw/glasses/glasses_11.jpg,,person,0.9420,glasses
dataset/raw/glasses/glasses_12.jpg,(Dлlifhlstoickk SUMMER BEACH TIME,scissors,0.5177,glasses
dataset/raw/glasses/glasses_13.jpg,NEVER HIDENNFVER HIDE NEVER HDE wv NEVERHIDE NEVER HIDE,person;bicycle,0.6611;0.4424,glasses
dataset/raw/glasses/glasses_14.jpg,STYLE YOU CAN AFFORD SAVE QUALITY YOU CAN SEE ОFГ EYEGLASSES AND SUNGLASSES USE COUPON CODE: BENE25 SHOP NOW 25%,,,glasses
dataset/raw/glasses/glasses_15.jpg,Чsч Фu wou ; &idc iliлtdukdi` 8 Jotie,scissors;scissors,0.6361;0.3817,glasses
dataset/raw/glasses/glasses_16.jpg,GIORGIO ARMAN [uHI,person,0.9048,glasses
dataset/raw/glasses/glasses_17.jpg,,kite;kite,0.8893;0.8489,glasses
dataset/raw/glasses/glasses_18.jpg,YШRDESMMFE,,,glasses
dataset/raw/glasses/glasses_19.jpg,"Ieшia: БEFImlei Follcille 5lla: , FTFEEHFDHSIIG",tennis racket,0.6561,glasses
dataset/raw/glasses/glasses_20.jpg,RIMEERIO @REALLYGREATSITE WEAR YOUR STORY MERYS '9xAigR  OFWHO gRQJ5SOFF 4123 456 7890,person,0.9611,glasses
dataset/raw/glasses/glasses_21.jpg,Are voUr eyes overstimulaled?,,,glasses
dataset/raw/glasses/glasses_22.jpg,NOOmERSUNGLASS HESШGлgHEdMBЮтнs: BAUSCH & LaMB,,,glasses
dataset/raw/glasses/glasses_23.jpg,"POLAROID POLARIZING SUNGLASSES [2e xяdя""i4 Sм4 / Eр цJmк"" 'зи#;Нт Фю 1ъкLшШ 4 n",person;person;person;person;book,0.5797;0.4254;0.4031;0.3902;0.3825,glasses
dataset/raw/glasses/glasses_24.jpg,THE POLARNID NEW ооk панпЕ 1лттыаэ Thаъс nouinolr Тмошинэд ыллагат,person,0.8377,glasses
dataset/raw/glasses/glasses_25.jpg,[l68 bigstock com 478,person,0.9391,glasses
dataset/raw/glasses/glasses_26.jpg,Loco EYEGLASSES 50%о= Spuing Sole SHOP NOW,person,0.3568,glasses
dataset/raw/glasses/glasses_27.jpg,00 roU?_ca НП ПJI шi81 шh (wx ExPLORE DIFFERENT STYLES THERE I5 ONE PERFECT FOR YOU Discount 10% таа]г]ш1 All-тес downlcod ст {yuwew Duign,person,0.7864,glasses
dataset/raw/glasses/glasses_28.jpg,00 Уыяцаег [lBWEIR SlORE Ч]}LАннчПЖПЧЕ Слnnne 30% оFF by All-теc downlcod cm Duign,person,0.8003,glasses
dataset/raw/glasses/glasses_29.jpg,Eyeglasses 50% off Фтикл CuL;,,,glasses
dataset/raw/glasses/glasses_30.jpg,&y2 8' GLASSES (LINIC MP RO VEXY O U R VIS I O N drcamrtimccom ID 148595112 Alla Leonova 5 rrtim Яw Urear Ureo Ore се,tennis racket,0.4688,glasses
dataset/raw/glasses/glasses_31.jpg,"PREMIUM EYE GLASSES LMПED SIOCKS 1 1]1 adliuлq uI7 ы N11 11 dukнe ычш ORDERNOW Lоrem iEzum dalar sit агie , гаnstaui 9ъ-u лэ",person;laptop;clock,0.9392;0.8561;0.8331,glasses
dataset/raw/glasses/glasses_32.jpg,EPECIALUFFER GLASSES: SLINIC 1м| OUR SIoN CONIACT SENSES PaOVE YaUR CONITACT LENSES OVE YOUR VIStON wлww bigstock com 302813794 OPTICAGS {SIORE,tennis racket;surfboard;sink,0.6507;0.4765;0.4329,glasses
dataset/raw/glasses/glasses_33.jpg,Ulaiia 50% OFF BIG SALE shutterstock com 1121221841,tennis racket,0.7531,glasses
dataset/raw/glasses/glasses_34.jpg,Eyeglasses 50 off THIS WEEKEND ONLY SHOP NOW shutterstock com 1985572976,,,glasses
dataset/raw/glasses/glasses_35.jpg,Е EYEGLASSES ADJUSTMENT F ₽ T 0z Lorem ipsum dolor sit amet consectetur adipiscing elit; sed do eiusmna aliqua: LEARN MORE,,,glasses
dataset/raw/glasses/glasses_36.jpg,SPECIAL OFFER SPRING SALE UP T0 50 % OFF] shutterstock com 2158423861,,,glasses
dataset/raw/glasses/glasses_37.jpg,shutterstock com 1842517324,,,glasses
dataset/raw/glasses/glasses_38.jpg,GLASSES' SSLINIC IMPROVE OUR shutterstock com 1408710764,tennis racket,0.5664,glasses
dataset/raw/glasses/glasses_39.jpg,THINK BIGGER (810) 543-5432 #wu ehsetun,,,glasses
dataset/raw/glasses/glasses_40.jpg,LOGO Eyeqlosses 50 off SHOP NOW Liied lorfer',potted plant,0.7274,glasses
dataset/raw/glasses/glasses_41.jpg,shutterstock com 2184562189,,,glasses
dataset/raw/glasses/glasses_42.jpg,shutterstock com 1584384727,,,glasses
dataset/raw/hat/hat_01.jpg,shutterstock com 33981226,,,hats
dataset/raw/hat/hat_02.jpg,06 SMART UПпk Promotional Cар made with High Quality Twill Fabric 9911212386 8,,,hats
dataset/raw/hat/hat_03.jpg,САР MOCKUP TEADY-tC-Us: DhF|511Г1на] TPs D чос : Un,person,0.9532,hats
dataset/raw/hat/hat_04.jpg,BRAND BRHID,mouse;mouse,0.9918;0.9866,hats
dataset/raw/hat/hat_05.jpg,"MI OZAPVINIAGE WНООРBE CAPS нi, boys! Hi girls ! Theso Whoopee   Sailor аге fun wear and funny to read Snappy titles: Anything оп Tonite?, Pm Lonusome Pm  in the Mood; Let's Get Acqualnted Out for Good Time, etc: Weii made with large colored letters codoreczletteмmoopee   Gaps   12C [LIS Ш1 'Caps",,,hats
dataset/raw/hat/hat_06.jpg,"{ura-AKAQ Жг им , (емужя",book;person;tie,0.7322;0.6715;0.4884,hats
dataset/raw/hat/hat_07.jpg,TFIIIEDS 8} B0STON RED sOX 19 9 9 ALL STAR GAME BY NEW ERA СAР FOR ALL FOUR SEASONS,,,hats
dataset/raw/hat/hat_08.jpg,,mouse;mouse,0.9841;0.9286,hats
dataset/raw/hat/hat_09.jpg,wadaoi SUzUкl,person,0.5243,hats
dataset/raw/hat/hat_10.jpg,vodafone vodafone,,,hats
dataset/raw/hat/hat_11.jpg,Уour Design Here,,,hats
dataset/raw/hat/hat_12.jpg,CoKnutuy € ынaHNг {ая 97347' (Жухихгу,book;person,0.6738;0.5327,hats
dataset/raw/hat/hat_13.jpg,Embroidered Caps,person,0.9604,hats
dataset/raw/hat/hat_14.jpg,0 dhilj] 4 alamy 2YESESY,mouse;mouse;mouse,0.9632;0.9559;0.9251,hats
dataset/raw/hat/hat_15.jpg,shutterstock com 416670046,kite,0.4918,hats
dataset/raw/hat/hat_16.jpg,(rlasIRINA,,,hats
dataset/raw/hat/hat_17.jpg,KRAFT FOODSERVICE,person,0.8179,hats
dataset/raw/hat/hat_18.jpg,,,,hats
dataset/raw/hat/hat_19.jpg,KENGUNBYY,person,0.7530,hats
dataset/raw/hat/hat_20.jpg,sr: usv Ror:,person,0.7583,hats
dataset/raw/hat/hat_21.jpg,,,,hats
dataset/raw/hat/hat_22.jpg,TaiJ=l C  c -.п ue Fosasba La-ol 1. KANGOLCAP camlai intaca,book;person,0.7391;0.6974,hats
dataset/raw/hat/hat_23.jpg,,toilet,0.7045,hats
dataset/raw/hat/hat_24.jpg,,mouse,0.9167,hats
dataset/raw/hat/hat_25.jpg,,,,hats
dataset/raw/hat/hat_26.jpg,MAY 21+19 5 5 6N CNI?? ЕNIEFЕР 'nnas Chipp оNтр cirp CJiry CHIPF CWIPP,book,0.7120,hats
dataset/raw/hat/hat_27.jpg,"Fur Ca] , Huts; Bulalo Iobes; ctc: EDJUVD W HARRING , alauu-rr1 uniъы8 tИgиrah WILr CAI5 Gentlefman Czns =Youth and Children? Mыructo Jыан Imlics ш+] Misscs' Chinchilla Слрэ S, TьhnL Lzsgk #ailu шjuuriai ""итиг HaTS Ernk:s:f , auci Iui Шатяат _ # Lich Inкusr i,н eullcmen !нинэиш ""t (HHrrI Ти uъ GLuvr5 Gcnt [mEf; + Niink J Sable Fur Glотcs  Guutlzncu > Uuek skin ЦеJVEF du; м7На EnuuMlluts # Snnwcnl 5iзаid Giug- UnnIre URS AND THINAIING5 Au Ex[eFsгка"" fsG99 tn:LL Нми-га ~РтитЕУ; Чинчыг Cmry 'я"" Glutimp aEсс Silks Ractlitigg; Hintinga Buf-lo ]obet, bPilc bulc singl: #книфяыысэ чIl Шe шEм Juz пяда,uчш whulcJtlt rчlы] J4 2 Huле 'O1 aaklt; Wulra aiU иио; 'Glur, 'auuk;",vase;book,0.6234;0.5794,hats
dataset/raw/hat/hat_28.jpg,For Boatmen; Fishermen; Golfers other VIP's mем 8695 Е+С#€ Comlmaiuer Cap Iuзt Illn 5kippcrcn GuB 6abia Gix Chm [Crrtl [rrolt fnitti acterssarle I IqunnesMih Division Cnlr МИN Cnri-Cram,,,hats
dataset/raw/hat/hat_29.jpg,Fedoro Hot,,,hats
dataset/raw/hat/hat_30.jpg,~ATIONAt НАТ DAY snutteislucktam 2410306581,,,hats
dataset/raw/hat/hat_31.jpg,Fedoro Hot,,,hats
dataset/raw/hat/hat_32.jpg,NATIONAL ии Hиш]У snutteislucktam 2410306571,cup,0.9205,hats
dataset/raw/hat/hat_33.jpg,,,,hats
dataset/raw/hat/hat_34.jpg,shutterstock com 231746764,,,hats
dataset/raw/hat/hat_35.jpg,"""w.bugiparlgcom BUg'F party",,,hats
dataset/raw/hat/hat_36.jpg,FEDORA'S,person,0.9539,hats
dataset/raw/hat/hat_37.jpg,MOVEMBER PnOS7ATГ сдксгR AWAП IЧIs; мактн,,,hats
dataset/raw/hat/hat_38.jpg,shutterstock com 230062117,toaster,0.3512,hats
dataset/raw/hat/hat_39.jpg,,mouse,0.9284,hats
dataset/raw/hat/hat_40.jpg,Partj ASurprise,umbrella;donut,0.5124;0.4263,hats
dataset/raw/hat/hat_41.jpg,C;,person,0.9569,hats
dataset/raw/hat/hat_42.jpg,,skateboard,0.4434,hats
dataset/raw/hat/hat_43.jpg,,person,0.9315,hats
dataset/raw/hat/hat_44.jpg,,,,hats
dataset/raw/hat/hat_45.jpg,FEDORA,person,0.8765,hats
dataset/raw/hat/hat_46.jpg,PRO TIPs Vedwte V(ete SELECTING THE BEST MATERIAL wWHY шт MATTERS?,,,hats
dataset/raw/hat/hat_47.jpg,,person;person,0.9426;0.9389,hats
dataset/raw/hat/hat_48.jpg,,person;person;person;person,0.9031;0.8835;0.5592;0.4896,hats
dataset/raw/hat/hat_49.jpg,MORE STYLE MORE FASHION Perfect for lounging at the beach; during: hunting; hiking; clubbing; or casual outfit: Also great for 192Os style occasions:,person;person;person;tie,0.9661;0.9521;0.9493;0.8305,hats
dataset/raw/hat/hat_50.jpg,9 Fut;) Swp e,mouse,0.4081,hats
dataset/raw/hat/hat_51.jpg,,mouse,0.8613,hats
dataset/raw/headphones/headphones_01.jpg,SONY JM # SE инаСюхыз Елmсгациа,car;car;car;person;person,0.8774;0.7342;0.7189;0.6314;0.5877,headphones
dataset/raw/headphones/headphones_02.jpg,F 0 С U $ 9 N POWERFUL NOISE CANCELLING Melcemlon >,person;laptop;person,0.9559;0.5604;0.4574,headphones
dataset/raw/headphones/headphones_03.jpg,IIЕ ElRILDII,,,headphones
dataset/raw/headphones/headphones_04.jpg,ашнE The пеw Rcuolullion Sound,,,headphones
dataset/raw/headphones/headphones_05.jpg,моolv 50% 5 OFF,person,0.9506,headphones
dataset/raw/headphones/headphones_06.jpg,wireless headphone Шки ыt4t  чnнnatrr р  1m1| Сгапт шештинхеы  Lwtn тшаныч ъtынштгянъ 50' OFT,scissors,0.7873,headphones
dataset/raw/headphones/headphones_07.jpg,1мдсвчет INCшаПп WATCH SUPPER HEMDРЮОNЕ [иштн шиоь FFODUCT FEATUTES EsTrmn zaHcurs ENC 7Б-707-2501 АииуеuаwmпtI GzaLow,book;bird,0.3752;0.3750,headphones
dataset/raw/headphones/headphones_08.jpg,Thebest-sounding headphones are also the most comforlable =ЛЕППНЕЛЕН,scissors;person,0.6905;0.6810,headphones
dataset/raw/headphones/headphones_09.jpg,BEAISIIIFЮ OIlER: beats by dr dre colours limited edition,person,0.9226,headphones
dataset/raw/headphones/headphones_10.jpg,"8.11.1 { 1 = = [Л [{11 1 ПI"" 1I В =",,,headphones
dataset/raw/headphones/headphones_11.jpg,HeadPhones shen Ile aLiis rorsl plux л тш* hеaарhошевз: uhn I nшusicclast !ашF cres: aLd Retанау [rom,mouse,0.3853,headphones
dataset/raw/headphones/headphones_12.jpg,HEADPHONE' s 3D Praduct Advertisement BY AAKASH,mouse;mouse,0.6869;0.4070,headphones
dataset/raw/headphones/headphones_13.jpg,HLL DAY PLAY BEATS STUDIO: WIRELESS IS YOUR PERFECT EVEPYDAY HEADPHONE 22 нашлд LISTENING TIME [ды HEELIECHMGLGGY 10 3,,,headphones
dataset/raw/headphones/headphones_14.jpg,HEADPHONES BUILT FOR SOUND BUILT FOR MUSIC,,,headphones
dataset/raw/headphones/headphones_15.jpg,,,,headphones
dataset/raw/headphones/headphones_16.jpg,,tie,0.3638,headphones
dataset/raw/headphones/headphones_17.jpg,SONY,toothbrush,0.7109,headphones
dataset/raw/headphones/headphones_18.jpg,,person,0.7312,headphones
dataset/raw/headphones/headphones_19.jpg,Skitbit RAZER 3D Commercial,traffic light,0.7973,headphones
dataset/raw/headphones/headphones_20.jpg,коскегz SIPER [KTRA BASS Volce Command LoпnBHtteг Extra Bass Super,,,headphones
dataset/raw/headphones/headphones_21.jpg,,person,0.9531,headphones
dataset/raw/headphones/headphones_22.jpg,"LOGO HERE Tagline here NIs GEI UPIU GEC DESIGNS 40% OFF 1naъ Nu Arrue Is EC DASIIGNS | ASIIGNS ORDER NOW wwwyourwebsite com +000 1234 5678 "" .",,,headphones
dataset/raw/headphones/headphones_23.jpg,66 ШЕ Ше,person,0.9580,headphones
dataset/raw/headphones/headphones_24.jpg,59 шнном,,,headphones
dataset/raw/headphones/headphones_25.jpg,Sound so Vou dалт wamt Япае 1 gupd Еn x,person,0.8302,headphones
dataset/raw/headphones/headphones_26.jpg,BEAWIIUL SON J6mq|0мн) SERIES EINaиз МИмгаиamе au 1,cup,0.3656,headphones
dataset/raw/headphones/headphones_27.jpg,Il(ISL: С(ШШВ ВЕSI( ШЕМIILI! (iITYIWIS I(M! BSEHIIII ШIIII  IШlNBLI SlI ШШЯШНШII Ш:ЕЦЫБ ШШШШЕШШШН ШПШШПШЖIЕ ЕПШНЧ [lШLNY UII HПР Illlllll аmse ШИЕ,mouse,0.5353,headphones
dataset/raw/headphones/headphones_28.jpg,EXTRA BASS БХIRA BASS KИI MAMET45U BI 11]lm GD,frisbee,0.4249,headphones
dataset/raw/headphones/headphones_29.jpg,#RB ооо [IRELESS ШЪШ EARBUDS Tвенчонов Feailie Mlh < 1эъ аJe ни 6ns 'гаыъ URDER МIl Шиев NOI ICIDED,,,headphones
dataset/raw/headphones/headphones_30.jpg,WMwactltncam FLASH SALF GF Jоъоf ONLY 568 ORDER наw' О0t234[7800 IMAGE NOT INCLUDED [RДLSS ЕAВШDS,,,headphones
dataset/raw/headphones/headphones_31.jpg,WRELESS [lRBIDS WEW TEёHMoLOov @PfCIF = 535.99 сEI 30% DISCOUNI иlь=1 BUY NOW 1aee1рср,cell phone,0.6426,headphones
dataset/raw/headphones/headphones_32.jpg,"#ERB WIRELESS EARBUDS NEU тEcuhoLoc; Еяещиu 535.99 Анац пърыh45 1ar 1 T3ытр OfDEH МОН aат , IMACEROTIE IUEL",cell phone,0.6193,headphones
dataset/raw/headphones/headphones_33.jpg,IMAGF ЖOТ JCLUCED 00 [Rg NEW RRIVAL WIRELESS EARBUDS $20 54ер-г4) анаE₽ нaj ~ицытаншев Ilmm,mouse,0.4044,headphones
dataset/raw/headphones/headphones_34.jpg,1cмomlep 1me5 HERE Cmmuл YOUR BRAND Wki DOTJ,mouse,0.7338,headphones
dataset/raw/headphones/headphones_35.jpg,~пиачтМчаэг QEew АFRIVA L WIRELESS 1naan ящасl ~~uED,,,headphones
dataset/raw/headphones/headphones_36.jpg,'o BRAND НАНЕ New Buds3 Pro Еытяч 1 ehr ₽ ~ PRICE 399$ +    WaHis ПР57 щляданрг SHSP NU 1,scissors,0.5384,headphones
dataset/raw/headphones/headphones_37.jpg,BUDS EARBIDS ~ARBUDS  {RBIDS EAIBШDS EARBШDS BlDS] EARBIDS,,,headphones
dataset/raw/headphones/headphones_38.jpg,los0 MIRELESS EABШDS ШШ ШНШПL: [PRSBo- БПЕРаUТ 00 123 456 789 ;Yаwчаввtа cam IMAGE NOT INCLUDED,,,headphones
dataset/raw/headphones/headphones_39.jpg,SPORTS WIRELESS EARPHONE IT IS LONG ESTABLISHED FACT THAT А READER WILL BED BY THE READABLE CONTENT OF A LOOKING AT ITS $.1590 SHOP NOW W WW We b s 1 t e,,,headphones
dataset/raw/headphones/headphones_40.jpg,[RMBUDS Фъъхнъни Image not included,scissors,0.6262,headphones
dataset/raw/headphones/headphones_41.jpg,NE W A R R I VA L WRELESS EARBUDS 5О% 4]5|ъ ~0оw1 <Чa WWWaoUaweostueсом,cup;scissors,0.5845;0.4423,headphones
dataset/raw/headphones/headphones_42.jpg,[MАсЕШОU LcLUDED Logo here PROIESSIIIILSШIID WIRELESS EARBUDS FEELTHEMUSIC FRUMTHELRIESIMUUIRSOUL ITHEBhSSIIOURBOIES ~Оmzs;v3о Vтhтгарт,mouse,0.6793,headphones
dataset/raw/headphones/headphones_43.jpg,"[XPERINCE QUALITY EARBUDS duite stylish: Ture wireless: BUTNOW VISITQUR SITE НОТЦNЕ ,",,,headphones
dataset/raw/headphones/headphones_44.jpg,IBGESNETEШпЕП NEW ARRIVAL WIRELESS EARBUDS 524g9 51999 шuuuчт #ач=нEсIЕ мот  ноreM,bowl,0.7889,headphones
dataset/raw/headphones/headphones_45.jpg,[IBIUS EABUDS [HBULS ~mBIDS,,,headphones
dataset/raw/headphones/headphones_46.jpg,"#Rо [EDIFIER X2 ШеШ:тынез $220 Сычиам 5Лт , Nыe 1рт7л - шlетыгоне 0 + IMAGE NOT IINCLUDED",remote,0.6302,headphones
dataset/raw/headphones/headphones_47.jpg,'иасв КOT INCLUDED Lago Непе [XPЫRIENCE QUALITY EARBUDS JLILеНЧНТ IпвWгее; а чал ~обa12ъuае ЕяоеwшTш,mouse,0.4121,headphones
dataset/raw/headphones/headphones_48.jpg,CYЩЕR 5 ШШY Imied ШПgг 5ыt,,,headphones
dataset/raw/headphones/headphones_49.jpg,IuасE #LNELDFE Lago Непеe EXPERIЕNE QUALITY EARBUDS Gulle s ullsn Тпе #ireless АТаалн ~aoolitstwg WэCUFWLLJTE,mouse,0.6795,headphones
dataset/raw/headphones/headphones_50.jpg,Iuасl #o_NELDFE Lago Непе EXPERLNGE QUALITY EARBUDS JuIIеНЫЧТ IпвWгее; а1iчалы #OoOlitъtw5 вытотниш шиашал,cell phone,0.5343,headphones
dataset/raw/headphones/headphones_51.jpg,"[MАсЕШОU LcLUDED 95 heno Personalizing Sound for An Immersive Listening Experience Аизbm ""606ig43е7воо рагатwiыi Logo",,,headphones
dataset/raw/headphones/headphones_52.jpg,EARBUDS LoGO Discoll Piice 09 $0.OO shopnaw @earbuds,,,headphones
dataset/raw/headphones/headphones_53.jpg,"ЖacJack U Е rb WIR ELE S$ F E д 1 U ₽ Е 0 ""иитн 8 ммх2 DYNAMIC DRIVERS FOR HD soUND ]Пll аф",,,headphones
dataset/raw/jacket/jacket_01.jpg,LOGO оо чqaun НегЕ VмтиYаше-TасоH BESTШЕВ ФСЕТ FOR MEП SHOP NOW online Order 70% OFF CallUя; 123-334-4567 IMAGE NOT INCLUDED,person,0.9299,jackets
dataset/raw/jacket/jacket_02.jpg,Logo WINTER JACKET BEST COLLECTION UP TO 50% OFF тломтачгмеал 88+5oma IMAGE NOT INCLUDED,person,0.8823,jackets
dataset/raw/jacket/jacket_03.jpg,[0#& #decz pox Mt ctitet < [иджа (iоz,person;person;person;tie;person,0.7499;0.5330;0.5185;0.4860;0.3754,jackets
dataset/raw/jacket/jacket_04.jpg,"RAINCOAT MONSOON Sale Raincoats & Rainjackets upto 5@% @ff VERSALIS Gtara #11, дstitva; Rai Parellel Raad; NehruInagаг Scshadripuram; Blr 560020 Next Yeshas дcademy Jel : 080-41225186/41119544/41119525 Store 2; #13, Versalis Duckback Sлоwraom; BVK Kbousэr Road, Оpp Pяsn IItr ahn гnшIn Bangalarc 080 41527016 wwwuversalis versalis karan @gmail com Ilay",person;person,0.9498;0.9272,jackets
dataset/raw/jacket/jacket_05.jpg,Give Him the Besl пшаегатныъ s685,person;person;person;person;person,0.7868;0.7852;0.7330;0.5719;0.3644,jackets
dataset/raw/jacket/jacket_06.jpg,Sf? tПэлп CInnamen > hreepi Adan Dalaluashp ~шлыт,bottle;backpack;backpack;backpack;person,0.7818;0.7553;0.7173;0.6805;0.5347,jackets
dataset/raw/jacket/jacket_07.jpg,ARRO   CASUAL LOOK ARROW- 'ah en FINR,person;person;person,0.9274;0.9195;0.7011,jackets
dataset/raw/jacket/jacket_08.jpg,SmARiuB,person,0.9136,jackets
dataset/raw/jacket/jacket_09.jpg,Ihecomntyfecling [ed Lie itwhileyou u:,person;person;motorcycle,0.8733;0.8666;0.7341,jackets
dataset/raw/jacket/jacket_10.jpg,nutluicl ПI;UтАн Gт,tie;person,0.5863;0.5070,jackets
dataset/raw/jacket/jacket_11.jpg,"JUNI 19,1454 SГOAT JACNHS еА5нчш  waol 'ra # 9/2, (4ntкжм",book;person;book,0.7310;0.5092;0.3604,jackets
dataset/raw/jacket/jacket_12.jpg,Wiangler Wiangler Ameritans getwhatth payfor Ihats yOurfШ and ol Iespunsibillty Tomоrаw s luuks [dagin Jacketsand ans,person;person,0.8186;0.6599,jackets
dataset/raw/jacket/jacket_13.jpg,LOGO QUALITY ALL WOMEN BRANDS FASHION AVAILABLE BШm #tbtt_Eu &xo uxutxss IMAGE NOT INCLUDED (WTDOUmS [D.Ш,person,0.7881,jackets
dataset/raw/jacket/jacket_14.jpg,Wicner,person;person;person,0.9003;0.8814;0.8735,jackets
dataset/raw/jacket/jacket_15.jpg,TRUE RELIGINV,person,0.9534,jackets
dataset/raw/jacket/jacket_16.jpg,7y,book,0.4414,jackets
dataset/raw/jacket/jacket_17.jpg,5 4r4_  {7  oQJJRa ЛIПI,person,0.6978,jackets
dataset/raw/jacket/jacket_18.jpg,'Кгяяи Я) 4яумжу,person,0.8600,jackets
dataset/raw/jacket/jacket_19.jpg,,person,0.5989,jackets
dataset/raw/jacket/jacket_20.jpg,шлн AтнEн_,person;person;person;motorcycle,0.9428;0.9424;0.9419;0.4839,jackets
dataset/raw/jacket/jacket_21.jpg,,person,0.9090,jackets
dataset/raw/jacket/jacket_22.jpg,wltecC Cootte Rotfe Tladlic CaxnEqiz 42 1ч Mh,,,jackets
dataset/raw/jacket/jacket_23.jpg,,person;person;person;person;person,0.9207;0.9182;0.8753;0.8673;0.8460,jackets
