image_path,ocr_text,yolo_classes,yolo_confs,topic
dataset/raw/perfume/perfume_54.jpg,,,,perfumes
dataset/raw/perfume/perfume_55.jpg,,,,perfumes
dataset/raw/phone/phone_01.jpg,,,,phones
dataset/raw/phone/phone_02.jpg,,,,phones
dataset/raw/phone/phone_03.jpg,,,,phones
dataset/raw/phone/phone_04.jpg,,,,phones
dataset/raw/phone/phone_05.jpg,,,,phones
dataset/raw/phone/phone_06.jpg,,,,phones
dataset/raw/phone/phone_07.jpg,,,,phones
dataset/raw/phone/phone_08.jpg,,,,phones
dataset/raw/phone/phone_09.jpg,,,,phones
dataset/raw/phone/phone_10.jpg,,,,phones
dataset/raw/phone/phone_11.jpg,,,,phones
dataset/raw/phone/phone_12.jpg,,,,phones
dataset/raw/phone/phone_13.jpg,,,,phones
dataset/raw/phone/phone_14.jpg,,,,phones
dataset/raw/phone/phone_15.jpg,,,,phones
dataset/raw/phone/phone_16.jpg,,,,phones
dataset/raw/phone/phone_17.jpg,,,,phones
dataset/raw/phone/phone_18.jpg,,,,phones
dataset/raw/phone/phone_19.jpg,,,,phones
dataset/raw/phone/phone_20.jpg,,,,phones
dataset/raw/phone/phone_21.jpg,,,,phones
dataset/raw/phone/phone_22.jpg,,,,phones
dataset/raw/phone/phone_23.jpg,,,,phones
dataset/raw/phone/phone_24.jpg,,,,phones
dataset/raw/phone/phone_25.jpg,,,,phones
dataset/raw/phone/phone_26.jpg,,,,phones
dataset/raw/phone/phone_27.jpg,,,,phones
dataset/raw/phone/phone_28.jpg,,,,phones
dataset/raw/phone/phone_29.jpg,,,,phones
dataset/raw/phone/phone_30.jpg,,,,phones
dataset/raw/phone/phone_31.jpg,,,,phones
dataset/raw/phone/phone_32.jpg,,,,phones
dataset/raw/phone/phone_33.jpg,,,,phones
dataset/raw/phone/phone_34.jpg,,,,phones
dataset/raw/phone/phone_35.jpg,,,,phones
dataset/raw/phone/phone_36.jpg,,,,phones
dataset/raw/phone/phone_37.jpg,,,,phones
dataset/raw/phone/phone_38.jpg,,,,phones
dataset/raw/phone/phone_39.jpg,,,,phones
dataset/raw/phone/phone_40.jpg,,,,phones
dataset/raw/phone/phone_41.jpg,,,,phones
dataset/raw/phone/phone_42.jpg,,,,phones
dataset/raw/phone/phone_43.jpg,,,,phones
dataset/raw/phone/phone_44.jpg,,,,phones
dataset/raw/phone/phone_45.jpg,,,,phones
dataset/raw/phone/phone_46.jpg,,,,phones
dataset/raw/phone/phone_47.jpg,,,,phones
dataset/raw/phone/phone_48.jpg,,,,phones
dataset/raw/phone/phone_49.jpg,,,,phones
dataset/raw/phone/phone_50.jpg,,,,phones
dataset/raw/phone/phone_51.jpg,,,,phones
dataset/raw/phone/phone_52.jpg,,,,phones
dataset/raw/phone/phone_53.jpg,,,,phones
dataset/raw/phone/phone_54.jpg,,,,phones
dataset/raw/phone/phone_55.jpg,,,,phones
dataset/raw/shirt/shirt_01.jpg,,,,shirts
dataset/raw/shirt/shirt_02.jpg,,,,shirts
dataset/raw/shirt/shirt_03.jpg,,,,shirts
dataset/raw/shirt/shirt_04.jpg,,,,shirts
dataset/raw/shirt/shirt_05.jpg,,,,shirts
dataset/raw/shirt/shirt_06.jpg,,,,shirts
dataset/raw/shirt/shirt_07.jpg,,,,shirts
dataset/raw/shirt/shirt_08.jpg,,,,shirts
dataset/raw/shirt/shirt_09.jpg,,,,shirts
dataset/raw/shirt/shirt_10.jpg,,,,shirts
dataset/raw/shirt/shirt_11.jpg,,,,shirts
dataset/raw/shirt/shirt_12.jpg,,,,shirts
dataset/raw/shirt/shirt_13.jpg,,,,shirts
dataset/raw/shirt/shirt_14.jpg,,,,shirts
dataset/raw/shirt/shirt_15.jpg,,,,shirts
dataset/raw/shirt/shirt_16.jpg,,,,shirts
dataset/raw/shirt/shirt_17.jpg,,,,shirts
dataset/raw/shirt/shirt_18.jpg,,,,shirts
dataset/raw/shirt/shirt_19.jpg,,,,shirts
dataset/raw/shirt/shirt_20.jpg,,,,shirts
dataset/raw/shirt/shirt_21.jpg,,,,shirts
dataset/raw/shirt/shirt_22.jpg,,,,shirts
dataset/raw/shirt/shirt_23.jpg,,,,shirts
dataset/raw/shirt/shirt_24.jpg,,,,shirts
dataset/raw/shirt/shirt_25.jpg,,,,shirts
dataset/raw/shirt/shirt_26.jpg,,,,shirts
dataset/raw/shirt/shirt_27.jpg,,,,shirts
dataset/raw/shirt/shirt_28.jpg,,,,shirts
dataset/raw/shirt/shirt_29.jpg,,,,shirts
dataset/raw/shirt/shirt_30.jpg,,,,shirts
dataset/raw/shirt/shirt_31.jpg,,,,shirts
dataset/raw/shirt/shirt_32.jpg,,,,shirts
dataset/raw/shirt/shirt_33.jpg,,,,shirts
dataset/raw/shirt/shirt_34.jpg,,,,shirts
dataset/raw/shirt/shirt_35.jpg,,,,shirts
dataset/raw/shirt/shirt_36.jpg,,,,shirts
dataset/raw/shirt/shirt_37.jpg,,,,shirts
dataset/raw/shirt/shirt_38.jpg,,,,shirts
dataset/raw/shirt/shirt_39.jpg,,,,shirts
dataset/raw/shirt/shirt_40.jpg,,,,shirts
dataset/raw/shirt/shirt_41.jpg,,,,shirts
dataset/raw/shirt/shirt_42.jpg,,,,shirts
dataset/raw/shirt/shirt_43.jpg,,,,shirts
dataset/raw/shirt/shirt_44.jpg,,,,shirts
dataset/raw/shoes/shoes_01.jpg,,,,shoes
dataset/raw/shoes/shoes_02.jpg,,,,shoes
dataset/raw/shoes/shoes_03.jpg,,,,shoes
dataset/raw/shoes/shoes_04.jpg,,,,shoes
dataset/raw/shoes/shoes_05.jpg,,,,shoes
dataset/raw/shoes/shoes_06.jpg,,,,shoes
dataset/raw/shoes/shoes_07.jpg,,,,shoes
dataset/raw/shoes/shoes_08.jpg,,,,shoes
dataset/raw/shoes/shoes_09.jpg,,,,shoes
dataset/raw/shoes/shoes_10.jpg,,,,shoes
dataset/raw/shoes/shoes_11.jpg,,,,shoes
dataset/raw/shoes/shoes_12.jpg,,,,shoes
dataset/raw/shoes/shoes_13.jpg,,,,shoes
dataset/raw/shoes/shoes_14.jpg,,,,shoes
dataset/raw/shoes/shoes_15.jpg,,,,shoes
dataset/raw/shoes/shoes_16.jpg,,,,shoes
dataset/raw/shoes/shoes_17.jpg,,,,shoes
dataset/raw/shoes/shoes_18.jpg,,,,shoes
dataset/raw/shoes/shoes_19.jpg,,,,shoes
dataset/raw/shoes/shoes_20.jpg,,,,shoes
dataset/raw/shoes/shoes_21.jpg,,,,shoes
dataset/raw/shoes/shoes_22.jpg,,,,shoes
dataset/raw/shoes/shoes_23.jpg,,,,shoes
dataset/raw/shoes/shoes_24.jpg,,,,shoes
dataset/raw/shoes/shoes_25.jpg,,,,shoes
dataset/raw/shoes/shoes_26.jpg,,,,shoes
dataset/raw/shoes/shoes_27.jpg,,,,shoes
dataset/raw/shoes/shoes_28.jpg,,,,shoes
dataset/raw/shoes/shoes_29.jpg,,,,shoes
dataset/raw/shoes/shoes_30.jpg,,,,shoes
dataset/raw/shoes/shoes_31.jpg,,,,shoes
dataset/raw/shoes/shoes_32.jpg,,,,shoes
dataset/raw/shoes/shoes_33.jpg,,,,shoes
dataset/raw/shoes/shoes_34.jpg,,,,shoes
dataset/raw/shoes/shoes_35.jpg,,,,shoes
dataset/raw/shoes/shoes_36.jpg,,,,shoes
dataset/raw/shoes/shoes_37.jpg,,,,shoes
dataset/raw/shoes/shoes_38.jpg,,,,shoes
dataset/raw/shoes/shoes_39.jpg,,,,shoes
dataset/raw/shoes/shoes_40.jpg,,,,shoes
dataset/raw/shoes/shoes_41.jpg,,,,shoes
dataset/raw/shoes/shoes_42.jpg,,,,shoes
dataset/raw/shoes/shoes_43.jpg,,,,shoes
dataset/raw/shoes/shoes_44.jpg,,,,shoes
dataset/raw/shoes/shoes_45.jpg,,,,shoes
dataset/raw/shoes/shoes_46.jpg,,,,shoes
dataset/raw/shoes/shoes_47.jpg,,,,shoes
dataset/raw/socks/socks_01.jpg,,,,socks
dataset/raw/socks/socks_02.jpg,,,,socks
dataset/raw/socks/socks_03.jpg,,,,socks
dataset/raw/socks/socks_04.jpg,,,,socks
dataset/raw/socks/socks_05.jpg,,,,socks
dataset/raw/socks/socks_06.jpg,,,,socks
dataset/raw/socks/socks_07.jpg,,,,socks
dataset/raw/socks/socks_08.jpg,,,,socks
dataset/raw/socks/socks_09.jpg,,,,socks
dataset/raw/socks/socks_10.jpg,,,,socks
dataset/raw/socks/socks_11.jpg,,,,socks
dataset/raw/socks/socks_12.jpg,,,,socks
dataset/raw/socks/socks_13.jpg,,,,socks
dataset/raw/socks/socks_14.jpg,,,,socks
dataset/raw/socks/socks_15.jpg,,,,socks
dataset/raw/socks/socks_16.jpg,,,,socks
dataset/raw/socks/socks_17.jpg,,,,socks
dataset/raw/socks/socks_18.jpg,,,,socks
dataset/raw/socks/socks_19.jpg,,,,socks
dataset/raw/socks/socks_20.jpg,,,,socks
dataset/raw/socks/socks_21.jpg,,,,socks
dataset/raw/socks/socks_22.jpg,,,,socks
dataset/raw/socks/socks_23.jpg,,,,socks
dataset/raw/socks/socks_24.jpg,,,,socks
dataset/raw/socks/socks_25.jpg,,,,socks
dataset/raw/socks/socks_26.jpg,,,,socks
dataset/raw/socks/socks_27.jpg,,,,socks
dataset/raw/socks/socks_28.jpg,,,,socks
dataset/raw/socks/socks_29.jpg,,,,socks
dataset/raw/socks/socks_30.jpg,,,,socks
dataset/raw/socks/socks_31.jpg,,,,socks
dataset/raw/socks/socks_32.jpg,,,,socks
dataset/raw/socks/socks_33.jpg,,,,socks
dataset/raw/socks/socks_34.jpg,,,,socks
dataset/raw/socks/socks_35.jpg,,,,socks
dataset/raw/socks/socks_36.jpg,,,,socks
dataset/raw/socks/socks_37.jpg,,,,socks
dataset/raw/socks/socks_38.jpg,,,,socks
dataset/raw/socks/socks_39.jpg,,,,socks
dataset/raw/socks/socks_40.jpg,,,,socks
dataset/raw/socks/socks_41.jpg,,,,socks
dataset/raw/socks/socks_42.jpg,,,,socks
dataset/raw/socks/socks_43.jpg,,,,socks
dataset/raw/socks/socks_44.jpg,,,,socks
dataset/raw/socks/socks_45.jpg,,,,socks
dataset/raw/socks/socks_46.jpg,,,,socks
dataset/raw/tie/tie_01.jpg,,,,ties
dataset/raw/tie/tie_02.jpg,,,,ties
dataset/raw/tie/tie_03.jpg,,,,ties
dataset/raw/tie/tie_04.jpg,,,,ties
dataset/raw/tie/tie_05.jpg,,,,ties
dataset/raw/tie/tie_06.jpg,,,,ties
dataset/raw/tie/tie_07.jpg,,,,ties
dataset/raw/tie/tie_08.jpg,,,,ties
dataset/raw/tie/tie_09.png,,,,ties
dataset/raw/tie/tie_10.png,,,,ties
dataset/raw/tie/tie_11.png,,,,ties
dataset/raw/tie/tie_12.png,,,,ties
dataset/raw/tie/tie_13.png,,,,ties
dataset/raw/tie/tie_14.png,,,,ties
dataset/raw/tie/tie_15.png,,,,ties
dataset/raw/tie/tie_16.png,,,,ties
dataset/raw/tie/tie_17.webp,,,,ties
dataset/raw/tie/tie_18.webp,,,,ties
dataset/raw/tie/tie_19.webp,,,,ties
dataset/raw/tie/tie_20.webp,,,,ties
dataset/raw/tie/tie_21.webp,,,,ties
dataset/raw/tie/tie_22.webp,,,,ties
dataset/raw/tie/tie_23.webp,,,,ties
dataset/raw/tie/tie_24.webp,,,,ties
dataset/raw/tie/tie_25.webp,,,,ties
dataset/raw/umbrella/umbrella_01.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_02.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_03.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_04.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_05.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_06.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_07.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_08.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_09.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_10.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_11.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_12.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_13.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_14.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_15.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_16.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_17.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_18.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_19.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_20.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_21.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_22.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_23.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_24.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_25.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_26.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_27.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_28.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_29.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_30.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_31.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_32.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_33.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_34.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_35.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_36.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_37.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_38.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_39.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_40.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_41.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_42.jpg,,,,umbrellas
dataset/raw/umbrella/umbrella_43.jpg,,,,umbrellas
dataset/raw/wallet/wallet_01.jpg,,,,wallets
dataset/raw/wallet/wallet_02.jpg,,,,wallets
dataset/raw/wallet/wallet_03.jpg,,,,wallets
dataset/raw/wallet/wallet_04.jpg,,,,wallets
dataset/raw/wallet/wallet_05.jpg,,,,wallets
dataset/raw/wallet/wallet_06.jpg,,,,wallets
dataset/raw/wallet/wallet_07.jpg,,,,wallets
dataset/raw/wallet/wallet_08.jpg,,,,wallets
dataset/raw/wallet/wallet_09.jpg,,,,wallets
dataset/raw/wallet/wallet_10.jpg,,,,wallets
dataset/raw/wallet/wallet_11.jpg,,,,wallets
dataset/raw/wallet/wallet_12.jpg,,,,wallets
dataset/raw/wallet/wallet_13.jpg,,,,wallets
dataset/raw/wallet/wallet_14.jpg,,,,wallets
dataset/raw/wallet/wallet_15.jpg,,,,wallets
dataset/raw/wallet/wallet_16.jpg,,,,wallets
dataset/raw/wallet/wallet_17.jpg,,,,wallets
dataset/raw/wallet/wallet_18.jpg,,,,wallets
dataset/raw/wallet/wallet_19.jpg,,,,wallets
dataset/raw/wallet/wallet_20.jpg,,,,wallets
dataset/raw/wallet/wallet_21.jpg,,,,wallets
dataset/raw/wallet/wallet_22.jpg,,,,wallets
dataset/raw/wallet/wallet_23.jpg,,,,wallets
dataset/raw/wallet/wallet_24.jpg,,,,wallets
dataset/raw/wallet/wallet_25.jpg,,,,wallets
dataset/raw/wallet/wallet_26.jpg,,,,wallets
dataset/raw/wallet/wallet_27.jpg,,,,wallets
dataset/raw/wallet/wallet_28.jpg,,,,wallets
dataset/raw/wallet/wallet_29.jpg,,,,wallets
dataset/raw/wallet/wallet_30.jpg,,,,wallets
dataset/raw/wallet/wallet_31.jpg,,,,wallets
dataset/raw/wallet/wallet_32.jpg,,,,wallets
dataset/raw/wallet/wallet_33.jpg,,,,wallets
dataset/raw/wallet/wallet_34.jpg,,,,wallets
dataset/raw/wallet/wallet_35.jpg,,,,wallets
dataset/raw/wallet/wallet_36.jpg,,,,wallets
dataset/raw/wallet/wallet_37.jpg,,,,wallets
dataset/raw/wallet/wallet_38.jpg,,,,wallets
dataset/raw/wallet/wallet_39.jpg,,,,wallets
dataset/raw/wallet/wallet_40.jpg,,,,wallets
dataset/raw/wallet/wallet_41.jpg,,,,wallets
dataset/raw/wallet/wallet_42.jpg,,,,wallets
dataset/raw/wallet/wallet_43.jpg,,,,wallets
dataset/raw/wallet/wallet_44.jpg,,,,wallets
dataset/raw/wallet/wallet_45.jpg,,,,wallets
dataset/raw/wallet/wallet_46.jpg,,,,wallets
dataset/raw/wallet/wallet_47.jpg,,,,wallets
dataset/raw/wallet/wallet_48.jpg,,,,wallets
dataset/raw/wallet/wallet_49.jpg,,,,wallets
dataset/raw/wallet/wallet_50.jpg,,,,wallets
dataset/raw/wallet/wallet_51.jpg,,,,wallets
dataset/raw/wallet/wallet_52.jpg,,,,wallets
dataset/raw/watch/watch_01.jpg,,,,watches
dataset/raw/watch/watch_02.jpg,,,,watches
dataset/raw/watch/watch_03.jpg,,,,watches
dataset/raw/watch/watch_04.jpg,,,,watches
dataset/raw/watch/watch_05.jpg,,,,watches
dataset/raw/watch/watch_06.jpg,,,,watches
dataset/raw/watch/watch_07.jpg,,,,watches
dataset/raw/watch/watch_08.jpg,,,,watches
dataset/raw/watch/watch_09.jpg,,,,watches
dataset/raw/watch/watch_10.jpg,,,,watches
dataset/raw/watch/watch_11.jpg,,,,watches
dataset/raw/watch/watch_12.jpg,,,,watches
dataset/raw/watch/watch_13.jpg,,,,watches
dataset/raw/watch/watch_14.jpg,,,,watches
dataset/raw/watch/watch_15.jpg,,,,watches
dataset/raw/watch/watch_16.jpg,,,,watches
dataset/raw/watch/watch_17.jpg,,,,watches
dataset/raw/watch/watch_18.jpg,,,,watches
dataset/raw/watch/watch_19.jpg,,,,watches
dataset/raw/watch/watch_20.jpg,,,,watches
dataset/raw/watch/watch_21.jpg,,,,watches
dataset/raw/watch/watch_22.jpg,,,,watches
dataset/raw/watch/watch_23.jpg,,,,watches
dataset/raw/watch/watch_24.jpg,,,,watches
dataset/raw/watch/watch_25.jpg,,,,watches
dataset/raw/watch/watch_26.jpg,,,,watches
dataset/raw/watch/watch_27.jpg,,,,watches
dataset/raw/watch/watch_28.jpg,,,,watches
dataset/raw/watch/watch_29.jpg,,,,watches
dataset/raw/watch/watch_30.jpg,,,,watches
dataset/raw/watch/watch_31.jpg,,,,watches
dataset/raw/watch/watch_32.jpg,,,,watches
dataset/raw/watch/watch_33.jpg,,,,watches
dataset/raw/watch/watch_34.jpg,,,,watches
dataset/raw/watch/watch_35.jpg,,,,watches
dataset/raw/watch/watch_36.jpg,,,,watches
dataset/raw/watch/watch_37.jpg,,,,watches
dataset/raw/watch/watch_38.jpg,,,,watches
dataset/raw/watch/watch_39.jpg,,,,watches
dataset/raw/watch/watch_40.jpg,,,,watches
dataset/raw/watch/watch_41.jpg,,,,watches
dataset/raw/watch/watch_42.jpg,,,,watches
dataset/raw/watch/watch_43.jpg,,,,watches
dataset/raw/watch/watch_44.jpg,,,,watches
dataset/raw/watch/watch_45.jpg,,,,watches
dataset/raw/watch/watch_46.jpg,,,,watches
dataset/raw/watch/watch_47.jpg,,,,watches
dataset/raw/watch/watch_48.jpg,,,,watches
dataset/raw/watch/watch_49.jpg,,,,watches
dataset/raw/watch/watch_50.jpg,,,,watches
